OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
ISS (ZARYA),1998-067A,2023-07-11T13:12:52.962336,15.49668459,.0000176,51.6388,207.7897,43.6818,316.4185,0,U,25544,999,40557,.1644E-3,.8831E-4,0
ISS (ZARYA),1998-067A,2023-07-11T13:29:35.280960,15.49679561,.0000193,51.6422,207.7315,57.8795,6.9912,0,U,25544,999,40557,.3446E-3,.19038E-3,0
ISS (ZARYA),1998-067A,2023-07-11T18:35:30.602400,15.49674362,.0000226,51.6418,206.6747,93.0746,77.7732,0,U,25544,999,40560,.17152E-3,.9236E-4,0
ISS (ZARYA),1998-067A,2023-07-11T19:18:52.000128,15.49672897,.0000271,51.6427,206.5281,59.6597,279.2646,0,U,25544,999,40560,.15981E-3,.8573E-4,0
ISS (ZARYA),1998-067A,2023-07-12T03:38:15.565056,15.49680667,.0000315,51.6414,204.8082,77.7483,37.2015,0,U,25544,999,40566,.16805E-3,.9042E-4,0
ISS (ZARYA),1998-067A,2023-07-12T05:06:31.211136,15.49680314,.0000282,51.6419,204.5070,58.2361,38.8748,0,U,25544,999,40567,.16002E-3,.8588E-4,0
ISS (ZARYA),1998-067A,2023-07-12T09:57:56.322144,15.49685569,.000033,51.6415,203.5026,78.8169,68.0599,0,U,25544,999,40570,.16797E-3,.9039E-4,0
ISS (ZARYA),1998-067A,2023-07-12T11:32:53.824128,15.49686294,.0000372,51.6415,203.1801,54.2670,100.7375,0,U,25544,999,40571,.16661E-3,.8962E-4,0
ISS (ZARYA),1998-067A,2023-07-12T14:37:30.303264,15.49689116,.0000353,51.6416,202.5443,58.1364,92.5538,0,U,25544,999,40573,.1692E-3,.911E-4,0
ISS (ZARYA),1998-067A,2023-07-12T20:25:54.545664,15.49693145,.0000251,51.6419,201.3435,80.9860,340.3946,0,U,25544,999,40577,.16485E-3,.8865E-4,0
ISS (ZARYA),1998-067A,2023-07-13T13:49:38.180640,15.49715261,.0000295,51.6411,197.7566,75.4937,72.2397,0,U,25544,999,40588,.21212E-3,.11549E-3,0
ISS (ZARYA),1998-067A,2023-07-13T19:37:11.797824,15.49719067,.0000363,51.6416,196.5612,52.4414,2.7291,0,U,25544,999,40592,.19835E-3,.1077E-3,0
ISS (ZARYA),1998-067A,2023-07-14T00:26:09.936384,15.49720085,.0000316,51.6419,195.5649,79.3512,16.1074,0,U,25544,999,40595,.17843E-3,.9643E-4,0
ISS (ZARYA),1998-067A,2023-07-14T05:07:22.142208,15.49724268,.0000333,51.6418,194.5977,76.1323,29.5145,0,U,25544,999,40598,.17941E-3,.9699E-4,0
ISS (ZARYA),1998-067A,2023-07-14T11:11:15.079200,15.49731575,.0000287,51.6412,193.3466,80.3851,355.9960,0,U,25544,999,40602,.18788E-3,.10182E-3,0
ISS (ZARYA),1998-067A,2023-07-14T12:38:25.082016,15.49734931,.0000267,51.6409,193.0478,67.7123,346.6082,0,U,25544,999,40603,.19809E-3,.10762E-3,0
ISS (ZARYA),1998-067A,2023-07-14T17:46:47.064864,15.49744897,.0000092,51.6391,191.9933,81.9851,87.8431,0,U,25544,999,40606,.2827E-3,.15567E-3,0
ISS (ZARYA),1998-067A,2023-07-14T20:27:24.983136,15.49742752,.0000324,51.6413,191.4348,57.6153,14.9691,0,U,25544,999,40608,.19987E-3,.10866E-3,0
ISS (ZARYA),1998-067A,2023-07-15T02:50:36.468096,15.49748527,.0000345,51.6412,190.1160,59.2509,58.9376,0,U,25544,999,40612,.19874E-3,.10804E-3,0
ISS (ZARYA),1998-067A,2023-07-15T03:53:00.364992,15.49751107,.0000279,51.6381,189.9073,42.6714,317.4296,0,U,25544,999,40613,.20966E-3,.11425E-3,0
ISS (ZARYA),1998-067A,2023-07-15T06:10:50.000160,15.49751227,.0000316,51.6399,189.4314,68.4700,105.9769,0,U,25544,999,40614,.19655E-3,.10681E-3,0
ISS (ZARYA),1998-067A,2023-07-15T12:14:41.336160,15.49757755,.0000382,51.6407,188.1761,66.9935,78.1068,0,U,25544,999,40618,.19999E-3,.10879E-3,0
ISS (ZARYA),1998-067A,2023-07-15T17:45:11.000160,15.49762966,.0000384,51.6408,187.0394,67.0989,279.3150,0,U,25544,999,40621,.20007E-3,.10885E-3,0
ISS (ZARYA),1998-067A,2023-07-15T21:12:37.359936,15.49766920,.0000365,51.6407,186.3263,77.9940,352.6588,0,U,25544,999,40624,.20265E-3,.11033E-3,0
ISS (ZARYA),1998-067A,2023-07-16T03:30:45.334656,15.49773683,.0000399,51.6397,185.0279,80.2416,16.4271,0,U,25544,999,40628,.20703E-3,.11285E-3,0
ISS (ZARYA),1998-067A,2023-07-16T04:38:42.203328,15.49773816,.0000268,51.6380,184.7979,43.8982,316.2028,0,U,25544,999,40629,.1872E-3,.10159E-3,0
ISS (ZARYA),1998-067A,2023-07-16T06:59:24.999648,15.49774230,.0000514,51.6392,184.3118,92.2047,93.4408,0,U,25544,999,40630,.16869E-3,.9109E-4,0
ISS (ZARYA),1998-067A,2023-07-16T09:48:39.036960,15.49780840,.0000438,51.6398,183.7300,84.1024,37.6666,0,U,25544,999,40632,.21356E-3,.11659E-3,0
ISS (ZARYA),1998-067A,2023-07-16T11:26:47.004288,15.49781479,.0000403,51.6407,183.3885,72.6703,69.5613,0,U,25544,999,40633,.20578E-3,.11217E-3,0
ISS (ZARYA),1998-067A,2023-07-16T16:57:21.000384,15.49786621,.0000398,51.6406,182.2513,71.2270,272.6175,0,U,25544,999,40636,.20497E-3,.11173E-3,0
ISS (ZARYA),1998-067A,2023-07-16T20:26:30.101856,15.49791149,.0000416,51.6401,181.5337,79.4416,355.2930,0,U,25544,999,40639,.21021E-3,.11473E-3,0
ISS (ZARYA),1998-067A,2023-07-17T01:13:37.538688,15.49795737,.0000416,51.6400,180.5458,81.1448,26.7816,0,U,25544,999,40642,.20966E-3,.11443E-3,0
ISS (ZARYA),1998-067A,2023-07-17T04:19:01.377120,15.49797628,.0000388,51.6401,179.9071,82.6251,24.0934,0,U,25544,999,40644,.20496E-3,.11177E-3,0
ISS (ZARYA),1998-067A,2023-07-17T09:09:03.936384,15.49802972,.0000395,51.6401,178.9102,78.1423,73.0901,0,U,25544,999,40647,.20798E-3,.1135E-3,0
ISS (ZARYA),1998-067A,2023-07-17T10:38:16.634976,15.49804360,.0000421,51.6406,178.6050,70.0514,67.0592,0,U,25544,999,40648,.20658E-3,.11271E-3,0
ISS (ZARYA),1998-067A,2023-07-17T16:07:49.999872,15.49835067,.00006,51.6401,177.4705,31.1880,303.6551,0,U,25544,999,40651,.62965E-3,.35429E-3,0
ISS (ZARYA),1998-067A,2023-07-17T19:38:08.270592,15.49828158,.0000526,51.6404,176.7483,54.3694,15.8374,0,U,25544,999,40654,.4233E-3,.23628E-3,0
ISS (ZARYA),1998-067A,2023-07-18T00:26:36.583872,15.49822642,.0000435,51.6403,175.7551,95.0422,13.5986,0,U,25544,999,40657,.23727E-3,.13025E-3,0
ISS (ZARYA),1998-067A,2023-07-18T05:01:22.960992,15.49824045,.0000398,51.6401,174.8082,82.8464,11.1173,0,U,25544,999,40660,.21224E-3,.11602E-3,0
ISS (ZARYA),1998-067A,2023-07-18T09:50:53.993760,15.49837040,.0000335,51.6411,173.8152,79.1407,57.3272,0,U,25544,999,40663,.27973E-3,.1545E-3,0
ISS (ZARYA),1998-067A,2023-07-18T16:58:11.999712,15.49846383,.0000311,51.6409,172.3456,82.8346,270.3453,0,U,25544,999,40667,.27999E-3,.1547E-3,0
ISS (ZARYA),1998-067A,2023-07-18T18:51:27.021888,15.49850178,.0000311,51.6410,171.9558,77.3486,354.9253,0,U,25544,999,40669,.28922E-3,.15998E-3,0
ISS (ZARYA),1998-067A,2023-07-18T20:05:41.279712,15.49848340,.0000321,51.6389,171.7034,56.5724,303.5296,0,U,25544,999,40670,.25106E-3,.13823E-3,0
ISS (ZARYA),1998-067A,2023-07-19T01:05:47.971104,15.49853169,.000039,51.6408,170.6667,75.0699,8.6204,0,U,25544,999,40673,.24898E-3,.13707E-3,0
ISS (ZARYA),1998-067A,2023-07-19T09:01:05.656224,15.49860407,.0000456,51.6408,169.0318,88.7800,37.7259,0,U,25544,999,40678,.23549E-3,.12941E-3,0
ISS (ZARYA),1998-067A,2023-07-19T10:01:20.577792,15.49861609,.0000311,51.6390,168.8293,50.2387,309.8629,0,U,25544,999,40679,.20368E-3,.1113E-3,0
ISS (ZARYA),1998-067A,2023-07-19T10:38:35.744928,15.49889810,.00008,51.6410,168.6998,22.7170,121.8324,0,U,25544,999,40679,.81866E-3,.46356E-3,0
ISS (ZARYA),1998-067A,2023-07-19T16:09:50.999616,15.49886331,.000086,51.6411,167.5603,40.3372,308.5622,0,U,25544,999,40682,.47396E-3,.26575E-3,0
ISS (ZARYA),1998-067A,2023-07-19T18:04:24.583584,15.49878620,.0000907,51.6380,167.1677,54.0628,19.0041,0,U,25544,999,40684,.47396E-3,.26568E-3,0
ISS (ZARYA),1998-067A,2023-07-19T19:38:28.235040,15.49879210,.0000767,51.6410,166.8421,54.1815,23.5841,0,U,25544,999,40685,.28681E-3,.15877E-3,0
ISS (ZARYA),1998-067A,2023-07-19T20:51:17.518464,15.49873720,.000032,51.6391,166.5939,49.2866,310.8151,0,U,25544,999,40686,.22779E-3,.12509E-3,0
ISS (ZARYA),1998-067A,2023-07-20T00:25:04.526400,15.49877338,.0000443,51.6410,165.8555,85.4854,23.5125,0,U,25544,999,40688,.21906E-3,.12013E-3,0
ISS (ZARYA),1998-067A,2023-07-20T04:35:32.323776,15.49879208,.0000314,51.6392,164.9972,45.9683,314.1332,0,U,25544,999,40691,.20095E-3,.10982E-3,0
ISS (ZARYA),1998-067A,2023-07-20T17:13:58.876320,15.49889358,.0000571,51.6406,162.3845,63.8597,356.9300,0,U,25544,999,40699,.18215E-3,.9914E-4,0
ISS (ZARYA),1998-067A,2023-07-20T20:26:42.080352,15.49901597,.000045,51.6411,161.7191,86.8326,1.2108,0,U,25544,999,40701,.24117E-3,.13285E-3,0
ISS (ZARYA),1998-067A,2023-07-21T01:06:04.591872,15.49904383,.0000551,51.6418,160.7574,83.3355,7.9231,0,U,25544,999,40704,.2337E-3,.1286E-3,0
ISS (ZARYA),1998-067A,2023-07-21T03:48:15.878304,15.49904890,.0000289,51.6395,160.2062,47.0684,313.0329,0,U,25544,999,40706,.24456E-3,.1348E-3,0
ISS (ZARYA),1998-067A,2023-07-21T09:02:12.279264,15.49909549,.0000449,51.6411,159.1226,68.8075,68.5428,0,U,25544,999,40709,.22926E-3,.12609E-3,0
ISS (ZARYA),1998-067A,2023-07-21T09:02:12.279264,15.49911314,.000053,51.6413,159.1206,73.3404,64.0167,0,U,25544,999,40709,.22709E-3,.12486E-3,0
ISS (ZARYA),1998-067A,2023-07-21T16:25:37.184160,15.49918476,.0000492,51.6412,157.5948,73.2535,343.3763,0,U,25544,999,40714,.22389E-3,.12306E-3,0
ISS (ZARYA),1998-067A,2023-07-21T20:57:49.733856,15.49923474,.0000506,51.6412,156.6581,74.2840,317.8008,0,U,25544,999,40717,.22402E-3,.12316E-3,0
ISS (ZARYA),1998-067A,2023-07-22T02:59:40.050240,15.49927938,.0000523,51.6411,155.4137,72.9869,282.0755,0,U,25544,999,40720,.21722E-3,.1193E-3,0
ISS (ZARYA),1998-067A,2023-07-24T13:44:24.000000,15.49994356,.0000422,51.6417,143.2886,81.2371,260.8567,0,U,25544,999,40758,.2306E-3,.12724E-3,0
ISS (ZARYA),1998-067A,2023-07-25T06:50:18.191328,15.50013867,.0000243,51.6396,139.7648,55.6182,304.4830,0,U,25544,999,40769,.23767E-3,.13139E-3,0
ISS (ZARYA),1998-067A,2023-07-26T07:35:44.701440,15.50046332,.0000251,51.6395,134.6539,57.5629,302.5384,0,U,25544,999,40785,.28012E-3,.15589E-3,0
ISS (ZARYA),1998-067A,2023-07-26T21:53:59.095392,15.50064990,.0000617,51.6420,131.6950,45.4236,42.6767,0,U,25544,999,40795,.27239E-3,.15156E-3,0
ISS (ZARYA),1998-067A,2023-07-27T01:24:14.999616,15.50065006,.0000373,51.6414,130.9716,76.1382,107.3097,0,U,25544,999,40797,.24408E-3,.13531E-3,0
ISS (ZARYA),1998-067A,2023-07-27T03:42:38.534688,15.50074150,.0000267,51.6394,130.5018,52.5859,307.5154,0,U,25544,999,40799,.28442E-3,.15852E-3,0
ISS (ZARYA),1998-067A,2023-07-27T05:47:58.177248,15.50077101,.0000556,51.6413,130.0670,65.4486,60.6425,0,U,25544,999,40800,.28389E-3,.15823E-3,0
ISS (ZARYA),1998-067A,2023-07-27T07:25:27.260256,15.50079229,.0000554,51.6413,129.7314,64.5675,79.5453,0,U,25544,999,40801,.28347E-3,.158E-3,0
ISS (ZARYA),1998-067A,2023-07-27T14:48:40.395744,15.50089259,.0000549,51.6413,128.2059,66.5420,356.2728,0,U,25544,999,40806,.28372E-3,.1582E-3,0
ISS (ZARYA),1998-067A,2023-07-27T21:04:56.223264,15.49796803,.0002298,51.6395,126.9148,140.3338,301.1892,0,U,25544,999,40810,0,-.453E-5,0
ISS (ZARYA),1998-067A,2023-07-27T22:41:14.883360,15.49849171,.000164,51.6387,126.5822,146.7888,308.1398,0,U,25544,999,40811,.43476E-2,.254513E-2,0
ISS (ZARYA),1998-067A,2023-07-28T02:11:02.999616,15.49862528,.0001448,51.6393,125.8619,150.7423,37.6220,0,U,25544,999,40813,.19843E-2,.113883E-2,0
ISS (ZARYA),1998-067A,2023-07-28T05:10:53.853312,15.49860133,.0001302,51.6400,125.2450,154.1458,11.5154,0,U,25544,999,40815,.11098E-2,.63071E-3,0
ISS (ZARYA),1998-067A,2023-07-28T06:37:54.573312,15.49863310,.000129,51.6409,124.9453,154.7757,348.2478,0,U,25544,999,40816,.10039E-2,.56975E-3,0
ISS (ZARYA),1998-067A,2023-07-28T10:39:36.396864,15.49840486,.0001157,51.6395,124.1142,141.7621,218.3450,0,U,25544,999,40819,.27268E-3,.15049E-3,0
ISS (ZARYA),1998-067A,2023-07-28T12:07:53.999904,15.49865741,.0001235,51.6407,123.8097,150.7488,191.7083,0,U,25544,999,40819,.62461E-3,.3518E-3,0
ISS (ZARYA),1998-067A,2023-07-28T17:13:27.672960,15.49858161,.0001358,51.6405,122.7588,151.2168,295.9460,0,U,25544,999,40823,.36666E-3,.20419E-3,0
ISS (ZARYA),1998-067A,2023-07-28T19:56:42.746784,15.49853954,.0001163,51.6394,122.1985,144.1593,215.9474,0,U,25544,999,40825,.28067E-3,.15512E-3,0
ISS (ZARYA),1998-067A,2023-07-28T21:52:45.225984,15.49854773,.0001247,51.6409,121.7973,149.2805,300.7433,0,U,25544,999,40826,.24394E-3,.13419E-3,0
ISS (ZARYA),1998-067A,2023-07-29T01:28:11.000352,15.49900314,.0000958,51.6380,121.0553,155.4992,49.7916,0,U,25544,999,40828,.243E-2,.140227E-2,0
ISS (ZARYA),1998-067A,2023-07-29T04:19:29.841600,15.49864630,.0001247,51.6412,120.4666,149.0493,0.4622,0,U,25544,999,40830,.26846E-3,.14822E-3,0
ISS (ZARYA),1998-067A,2023-07-29T05:48:49.724352,15.49867419,.0001287,51.6412,120.1595,149.2366,346.6340,0,U,25544,999,40831,.27624E-3,.15267E-3,0
ISS (ZARYA),1998-067A,2023-07-29T13:00:47.999808,15.49876836,.0001261,51.6413,118.6737,150.2772,220.4494,0,U,25544,999,40836,.27605E-3,.15262E-3,0
ISS (ZARYA),1998-067A,2023-07-29T17:43:39.006624,15.49886343,.0001125,51.6415,117.7003,150.7884,236.6277,0,U,25544,999,40839,.29773E-3,.16504E-3,0
ISS (ZARYA),1998-067A,2023-07-29T21:12:57.483360,15.49896772,.00009,51.6413,116.9791,137.3489,341.6170,0,U,25544,999,40841,.36107E-3,.20128E-3,0
ISS (ZARYA),1998-067A,2023-07-30T03:31:03.812160,15.49902504,.0000947,51.6406,115.6786,139.9370,5.0558,0,U,25544,999,40845,.31268E-3,.17367E-3,0
ISS (ZARYA),1998-067A,2023-07-30T04:26:32.568288,15.49903848,.0001108,51.6400,115.4914,149.4802,210.6251,0,U,25544,999,40846,.30317E-3,.16825E-3,0
ISS (ZARYA),1998-067A,2023-07-30T06:37:12.144000,15.49908252,.0000998,51.6406,115.0382,138.5817,8.1342,0,U,25544,999,40847,.31899E-3,.17731E-3,0
ISS (ZARYA),1998-067A,2023-07-30T10:31:13.999872,15.49917723,.000107,51.6411,114.2329,139.8543,194.2836,0,U,25544,999,40849,.35217E-3,.19635E-3,0
ISS (ZARYA),1998-067A,2023-07-30T20:25:07.785120,15.49930561,.0000969,51.6397,112.1890,137.7129,339.1775,0,U,25544,999,40856,.32514E-3,.18098E-3,0
ISS (ZARYA),1998-067A,2023-07-31T01:01:02.445888,15.49937779,.0001023,51.6402,111.2399,141.4854,325.2218,0,U,25544,999,40859,.32554E-3,.18125E-3,0
ISS (ZARYA),1998-067A,2023-07-31T04:14:38.908608,15.49943562,.0001059,51.6409,110.5754,141.7999,355.6056,0,U,25544,999,40861,.32862E-3,.18305E-3,0
ISS (ZARYA),1998-067A,2023-07-31T04:14:38.908608,15.49945401,.0001096,51.6414,110.5756,140.9226,356.4847,0,U,25544,999,40861,.34314E-3,.19137E-3,0
ISS (ZARYA),1998-067A,2023-07-31T10:35:04.291296,15.49954764,.0001117,51.6414,109.2682,141.0295,31.4418,0,U,25544,999,40865,.33562E-3,.18713E-3,0
ISS (ZARYA),1998-067A,2023-07-31T12:56:18.371328,15.49959621,.0001109,51.6400,108.7850,159.0642,201.0392,0,U,25544,999,40867,.34791E-3,.1942E-3,0
ISS (ZARYA),1998-067A,2023-07-31T21:05:59.964000,15.49974165,.0001083,51.6416,107.0958,143.8372,315.0449,0,U,25544,999,40872,.34916E-3,.19502E-3,0
ISS (ZARYA),1998-067A,2023-08-01T01:08:39.221952,15.49981302,.0001024,51.6415,106.2617,142.6658,177.1090,0,U,25544,999,40874,.3523E-3,.19687E-3,0
ISS (ZARYA),1998-067A,2023-08-01T04:51:37.556928,15.49985213,.0001057,51.6411,105.4935,146.9623,317.3890,0,U,25544,999,40877,.33919E-3,.18938E-3,0
ISS (ZARYA),1998-067A,2023-08-01T12:23:58.163424,15.49997604,.0001058,51.6412,103.9367,148.2039,270.1280,0,U,25544,999,40882,.33986E-3,.18985E-3,0
ISS (ZARYA),1998-067A,2023-08-01T12:23:58.163424,15.49999930,.0001057,51.6413,103.9367,145.0472,273.2904,0,U,25544,999,40882,.3504E-3,.19591E-3,0
ISS (ZARYA),1998-067A,2023-08-01T20:25:07.231296,15.50011933,.0001005,51.6411,102.2805,150.1712,333.8649,0,U,25544,999,40887,.3439E-3,.19227E-3,0
ISS (ZARYA),1998-067A,2023-08-02T00:56:08.832768,15.50014998,.0000806,51.6411,101.3510,146.5550,308.4066,0,U,25544,999,40890,.2983E-3,.16614E-3,0
ISS (ZARYA),1998-067A,2023-08-02T02:04:31.401120,15.50019664,.000108,51.6401,101.1190,168.2732,191.8283,0,U,25544,999,40891,.32527E-3,.18163E-3,0
ISS (ZARYA),1998-067A,2023-08-02T07:21:38.795328,15.50027641,.0000885,51.6413,100.0250,144.8615,4.9218,0,U,25544,999,40894,.32672E-3,.18252E-3,0
ISS (ZARYA),1998-067A,2023-08-02T11:21:15.000192,15.50035846,.0000668,51.6412,99.2017,142.0732,216.8047,0,U,25544,999,40896,.34539E-3,.19329E-3,0
ISS (ZARYA),1998-067A,2023-08-02T13:12:02.278368,15.50036207,.0000819,51.6413,98.8206,146.9623,281.5108,0,U,25544,999,40898,.32156E-3,.17961E-3,0
ISS (ZARYA),1998-067A,2023-08-02T16:24:09.270432,15.50042922,.000074,51.6413,98.1594,145.9323,307.5057,0,U,25544,999,40900,.33362E-3,.18658E-3,0
ISS (ZARYA),1998-067A,2023-08-02T21:07:41.072736,15.50047026,.0000891,51.6412,97.1816,149.8826,322.9863,0,U,25544,999,40903,.31919E-3,.17832E-3,0
ISS (ZARYA),1998-067A,2023-08-03T01:55:56.589312,15.50053762,.0000925,51.6413,96.1917,151.3073,359.3379,0,U,25544,999,40906,.31244E-3,.17449E-3,0
ISS (ZARYA),1998-067A,2023-08-03T05:01:23.619360,15.50063113,.0001131,51.6417,95.5507,153.1992,356.5804,0,U,25544,999,40908,.33787E-3,.18916E-3,0
ISS (ZARYA),1998-067A,2023-08-03T06:32:29.290272,15.50085581,.0000623,51.6403,95.2411,157.9606,345.0624,0,U,25544,999,40909,.73103E-3,.4161E-3,0
ISS (ZARYA),1998-067A,2023-08-03T12:06:59.191200,15.50066867,.0000953,51.6399,94.0917,173.6368,186.4634,0,U,25544,999,40913,.28194E-3,.15705E-3,0
ISS (ZARYA),1998-067A,2023-08-03T14:00:56.589120,15.50077640,.0000947,51.6418,93.6937,151.5907,290.4186,0,U,25544,999,40914,.33784E-3,.18924E-3,0
ISS (ZARYA),1998-067A,2023-08-03T15:36:57.049920,15.50079342,.0001038,51.6416,93.3637,152.3499,301.9506,0,U,25544,999,40915,.33523E-3,.18775E-3,0
ISS (ZARYA),1998-067A,2023-08-03T19:51:10.494720,15.50075652,.0000905,51.6397,92.4946,175.0868,185.0130,0,U,25544,999,40918,.26149E-3,.14535E-3,0
ISS (ZARYA),1998-067A,2023-08-03T23:24:30.793824,15.50074045,.0001232,51.6401,91.7588,157.1833,310.1897,0,U,25544,999,40920,.16442E-3,.8964E-4,0
ISS (ZARYA),1998-067A,2023-08-04T05:46:43.336704,15.50093954,.0000794,51.6415,90.4402,153.9685,355.5296,0,U,25544,999,40924,.31007E-3,.17338E-3,0
ISS (ZARYA),1998-067A,2023-08-04T07:20:36.174336,15.50094272,.0000976,51.6415,90.1197,153.7733,359.7746,0,U,25544,999,40925,.29387E-3,.16406E-3,0
ISS (ZARYA),1998-067A,2023-08-04T11:35:32.049312,15.50094839,.0001122,51.6411,89.2429,157.3907,264.7234,0,U,25544,999,40928,.25148E-3,.1397E-3,0
ISS (ZARYA),1998-067A,2023-08-04T17:50:34.284768,15.50110198,.000085,51.6414,87.9492,155.9590,280.4885,0,U,25544,999,40932,.30469E-3,.17038E-3,0
ISS (ZARYA),1998-067A,2023-08-04T20:36:33.261120,15.50114908,.0000901,51.6397,87.3829,181.6859,178.4127,0,U,25544,999,40934,.35227E-3,.1978E-3,0
ISS (ZARYA),1998-067A,2023-08-05T01:54:30.445920,15.50120834,.0000964,51.6406,86.2878,165.6143,347.4587,0,U,25544,999,40937,.32063E-3,.17962E-3,0
ISS (ZARYA),1998-067A,2023-08-05T03:25:09.257664,15.50120840,.0000967,51.6413,85.9742,156.2280,348.3613,0,U,25544,999,40938,.28811E-3,.16091E-3,0
ISS (ZARYA),1998-067A,2023-08-05T09:46:26.160672,15.50141517,.0000622,51.6409,84.6648,164.6560,18.5011,0,U,25544,999,40942,.46856E-3,.26509E-3,0
ISS (ZARYA),1998-067A,2023-08-05T12:23:07.200384,15.50135149,.000083,51.6412,84.1208,152.2064,278.5534,0,U,25544,999,40944,.29678E-3,.16598E-3,0
ISS (ZARYA),1998-067A,2023-08-05T14:00:06.380352,15.50137697,.0000872,51.6414,83.7876,153.8469,293.0180,0,U,25544,999,40945,.29746E-3,.16639E-3,0
ISS (ZARYA),1998-067A,2023-08-05T18:48:02.198592,15.50143999,.0000856,51.6410,82.7963,157.2323,326.2006,0,U,25544,999,40948,.29511E-3,.16507E-3,0
ISS (ZARYA),1998-067A,2023-08-05T19:49:03.787392,15.50151179,.0001059,51.6398,82.5903,187.5789,172.5184,0,U,25544,999,40949,.34544E-3,.19412E-3,0
ISS (ZARYA),1998-067A,2023-08-05T22:59:50.716032,15.50151326,.0000804,51.6408,81.9311,165.9275,214.0052,0,U,25544,999,40951,.30274E-3,.16952E-3,0
ISS (ZARYA),1998-067A,2023-08-06T02:33:28.856736,15.50165244,.0000881,51.6406,81.1984,179.6502,308.7615,0,U,25544,999,40953,.3724E-3,.20978E-3,0
ISS (ZARYA),1998-067A,2023-08-06T11:32:19.519008,15.50155350,.0001545,51.6455,79.3437,275.6484,142.1349,0,U,25544,999,40959,.13849E-1,.860447E-2,0
ISS (ZARYA),1998-067A,2023-08-06T16:06:01.015776,15.49948327,.0000147,51.6392,78.4046,83.6535,315.3680,0,U,25544,999,40962,-.23603E-2,-.132631E-2,0
ISS (ZARYA),1998-067A,2023-08-06T21:21:01.999872,15.49994764,.0000116,51.6425,77.3196,62.5421,117.9750,0,U,25544,999,40965,.57163E-4,.281E-4,0
ISS (ZARYA),1998-067A,2023-08-07T01:46:53.408928,15.50014458,.000017,51.6424,76.4044,97.1656,34.2400,0,U,25544,999,40968,.37499E-3,.21013E-3,0
ISS (ZARYA),1998-067A,2023-08-07T04:45:18.078624,15.50015317,.0000133,51.6420,75.7903,124.4723,338.7427,0,U,25544,999,40970,.70143E-4,.3554E-4,0
ISS (ZARYA),1998-067A,2023-08-07T10:46:42.799872,15.50002991,.0000375,51.6397,74.5498,3.2806,61.3283,0,U,25544,999,40974,-.17293E-3,-.10308E-3,0
ISS (ZARYA),1998-067A,2023-08-07T12:23:16.467648,15.50020507,.0000257,51.6422,74.2156,66.2664,12.7751,0,U,25544,999,40975,.24699E-3,.13676E-3,0
ISS (ZARYA),1998-067A,2023-08-07T17:11:11.854752,15.50000524,.000057,51.6395,73.2251,7.6884,107.7880,0,U,25544,999,40978,-.17132E-3,-.10216E-3,0
ISS (ZARYA),1998-067A,2023-08-07T21:56:20.234976,15.50023060,.0000306,51.6420,72.2423,75.3766,65.7724,0,U,25544,999,40981,.17861E-3,.976E-4,0
ISS (ZARYA),1998-067A,2023-08-08T00:54:44.858880,15.50026857,.0000325,51.6422,71.6284,71.0548,41.9036,0,U,25544,999,40983,.19004E-3,.10416E-3,0
ISS (ZARYA),1998-067A,2023-08-08T02:35:19.902336,15.50044814,.0000538,51.6422,71.2827,13.5596,129.4326,0,U,25544,999,40984,.54444E-3,.30785E-3,0
ISS (ZARYA),1998-067A,2023-08-08T05:32:38.156352,15.50051371,.0000531,51.6423,70.6725,15.2027,95.3180,0,U,25544,999,40986,.52722E-3,.29801E-3,0
ISS (ZARYA),1998-067A,2023-08-08T09:58:34.427136,15.50056344,.0000378,51.6418,69.7562,91.7660,329.9765,0,U,25544,999,40989,.5024E-3,.28376E-3,0
ISS (ZARYA),1998-067A,2023-08-08T11:35:09.218976,15.50049804,.0000404,51.6421,69.4243,45.2545,30.9845,0,U,25544,999,40990,.33717E-3,.18867E-3,0
ISS (ZARYA),1998-067A,2023-08-08T16:23:13.598592,15.50047681,.0000267,51.6416,68.4326,62.2112,51.0752,0,U,25544,999,40993,.23316E-3,.12896E-3,0
ISS (ZARYA),1998-067A,2023-08-08T20:53:09.966336,15.50051401,.0000251,51.6418,67.5032,56.8024,23.2214,0,U,25544,999,40996,.22578E-3,.12475E-3,0
ISS (ZARYA),1998-067A,2023-08-09T01:11:04.239168,15.50055890,.000003,51.6403,66.6194,253.7310,106.3676,0,U,25544,999,40999,.22526E-3,.12447E-3,0
ISS (ZARYA),1998-067A,2023-08-09T01:46:36.324192,15.50056943,.0000288,51.6423,66.4937,58.0753,79.8179,0,U,25544,999,40999,.22526E-3,.12447E-3,0
ISS (ZARYA),1998-067A,2023-08-09T01:46:36.324192,15.50057582,.0000259,51.6422,66.4938,60.5990,77.2953,0,U,25544,999,40999,.23066E-3,.12757E-3,0
