OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
ISS (ZARYA),1998-067A,2021-02-11T16:25:40.977984,15.48965599,.0002791,51.6440,243.4748,1.2215,110.8542,0,U,25544,999,26914,.64664E-4,.311E-4,0
ISS (ZARYA),1998-067A,2021-02-11T21:13:18.816384,15.48967841,.0002944,51.6439,242.4869,4.4533,142.1818,0,U,25544,999,26917,.68835E-4,.334E-4,0
ISS (ZARYA),1998-067A,2021-02-12T06:32:58.176384,15.48970429,.000285,51.6440,240.5646,6.0842,149.2030,0,U,25544,999,26923,.68749E-4,.3336E-4,0
ISS (ZARYA),1998-067A,2021-02-12T13:47:17.455776,15.48969553,.0002967,51.6444,239.0723,10.4169,27.8422,0,U,25544,999,26928,.59573E-4,.283E-4,0
ISS (ZARYA),1998-067A,2021-02-12T18:17:09.335040,15.48967680,.000299,51.6442,238.1456,11.7852,352.1797,0,U,25544,999,26931,.5019E-4,.2313E-4,0
ISS (ZARYA),1998-067A,2021-02-12T21:58:14.232864,15.48962306,.0002823,51.6435,237.3861,6.2941,134.3380,0,U,25544,999,26933,.26692E-4,.1019E-4,0
ISS (ZARYA),1998-067A,2021-02-13T00:55:56.740224,15.48962429,.000286,51.6437,236.7758,6.4895,102.7552,0,U,25544,999,26935,.25534E-4,.956E-5,0
ISS (ZARYA),1998-067A,2021-02-13T05:49:02.178912,15.48962733,.0002867,51.6437,235.7688,6.5121,158.4468,0,U,25544,999,26938,.24782E-4,.914E-5,0
ISS (ZARYA),1998-067A,2021-02-13T13:18:04.474944,15.48961922,.0002888,51.6436,234.2256,7.8795,97.0787,0,U,25544,999,26943,.19848E-4,.643E-5,0
ISS (ZARYA),1998-067A,2021-02-13T17:56:51.247968,15.48960066,.0002756,51.6433,233.2678,10.4033,94.8094,0,U,25544,999,26946,.10467E-4,.127E-5,0
ISS (ZARYA),1998-067A,2021-02-13T21:12:19.290240,15.48959791,.000271,51.6433,232.5968,10.9567,131.6827,0,U,25544,999,26948,.85892E-5,.23E-6,0
ISS (ZARYA),1998-067A,2021-02-14T00:10:14.997792,15.48959099,.0002796,51.6431,231.9856,11.7008,100.4016,0,U,25544,999,26950,.4702E-5,-.191E-5,0
ISS (ZARYA),1998-067A,2021-02-14T06:37:48.031104,15.48959010,.0002788,51.6432,230.6541,12.5248,161.3176,0,U,25544,999,26954,.37823E-5,-.241E-5,0
ISS (ZARYA),1998-067A,2021-02-14T09:16:39.834624,15.48959405,.0002793,51.6432,230.1082,12.8653,56.5670,0,U,25544,999,26956,.48881E-5,-.18E-5,0
ISS (ZARYA),1998-067A,2021-02-14T14:05:34.136160,15.48959564,.0002709,51.6428,229.1158,13.6928,95.2355,0,U,25544,999,26959,.42563E-5,-.215E-5,0
ISS (ZARYA),1998-067A,2021-02-14T17:05:30.961824,15.48961500,.0002861,51.6428,228.4982,13.4307,72.7863,0,U,25544,999,26961,.14914E-4,.371E-5,0
ISS (ZARYA),1998-067A,2021-02-14T21:59:56.420736,15.48961661,.0002817,51.6431,227.4872,14.9709,132.1281,0,U,25544,999,26964,.13977E-4,.32E-5,0
ISS (ZARYA),1998-067A,2021-02-14T23:20:27.312576,15.48961855,.0002843,51.6431,227.2104,15.3634,83.7278,0,U,25544,999,26965,.14358E-4,.341E-5,0
ISS (ZARYA),1998-067A,2021-02-15T05:50:32.015904,15.48961734,.0002673,51.6432,225.8705,17.3857,153.2448,0,U,25544,999,26969,.10972E-4,.155E-5,0
ISS (ZARYA),1998-067A,2021-02-15T11:29:07.156320,15.48962659,.0002694,51.6434,224.7071,17.4404,25.1988,0,U,25544,999,26973,.13081E-4,.271E-5,0
ISS (ZARYA),1998-067A,2021-02-15T13:07:50.625408,15.48962693,.0002694,51.6432,224.3681,17.7932,47.3994,0,U,25544,999,26974,.12913E-4,.261E-5,0
ISS (ZARYA),1998-067A,2021-02-15T19:36:49.249152,15.48963646,.0002769,51.6432,223.0316,18.2714,114.1941,0,U,25544,999,26978,.15287E-4,.392E-5,0
ISS (ZARYA),1998-067A,2021-02-15T21:16:50.657088,15.48964458,.0002833,51.6435,222.6885,18.8217,141.2327,0,U,25544,999,26979,.17785E-4,.529E-5,0
ISS (ZARYA),1998-067A,2021-02-15T22:50:04.776288,15.48964687,.0002827,51.6435,222.3682,19.2948,142.0440,0,U,25544,999,26980,.1809E-4,.546E-5,0
ISS (ZARYA),1998-067A,2021-02-16T05:56:18.000384,15.48965271,.0002827,51.6435,220.9036,20.3933,352.5364,0,U,25544,999,26985,.18072E-4,.545E-5,0
ISS (ZARYA),1998-067A,2021-02-16T10:41:56.032224,15.48966013,.0002719,51.6433,219.9227,22.5068,17.2470,0,U,25544,999,26988,.19638E-4,.631E-5,0
ISS (ZARYA),1998-067A,2021-02-16T12:23:47.110272,15.48965798,.0002764,51.6430,219.5729,22.9843,51.4385,0,U,25544,999,26989,.18502E-4,.569E-5,0
ISS (ZARYA),1998-067A,2021-02-16T17:30:03.999744,15.48965215,.0002672,51.6427,218.5214,24.1653,157.0847,0,U,25544,999,26992,.15893E-4,.425E-5,0
ISS (ZARYA),1998-067A,2021-02-16T22:04:45.752736,15.48965586,.000266,51.6430,217.5784,24.8222,140.8656,0,U,25544,999,26995,.16033E-4,.433E-5,0
ISS (ZARYA),1998-067A,2021-02-17T05:06:02.000160,15.48966103,.000266,51.6430,216.1308,25.9003,332.1997,0,U,25544,999,26999,.16033E-4,.433E-5,0
ISS (ZARYA),1998-067A,2021-02-17T06:55:15.027168,15.48966238,.000266,51.6430,215.7555,26.1790,35.1343,0,U,25544,999,27001,.16033E-4,.433E-5,0
ISS (ZARYA),1998-067A,2021-02-17T08:31:41.299104,15.48966356,.000266,51.6430,215.4241,26.4250,48.5824,0,U,25544,999,27002,.16033E-4,.433E-5,0
ISS (ZARYA),1998-067A,2021-02-17T13:18:57.603168,15.48966210,.0002912,51.6435,214.4384,25.9622,82.2108,0,U,25544,999,27005,.1383E-4,.312E-5,0
ISS (ZARYA),1998-067A,2021-02-17T16:41:02.000256,15.48966407,.000293,51.6434,213.7441,26.7014,144.4999,0,U,25544,999,27007,.137E-4,.304E-5,0
ISS (ZARYA),1998-067A,2021-02-17T20:59:08.395872,15.48967906,.0003042,51.6434,212.8574,27.2766,64.0847,0,U,25544,999,27010,.17779E-4,.529E-5,0
ISS (ZARYA),1998-067A,2021-02-18T05:04:04.706112,15.48969088,.0003018,51.6435,211.1912,28.9200,141.5697,0,U,25544,999,27015,.19186E-4,.606E-5,0
ISS (ZARYA),1998-067A,2021-02-18T06:07:24.275712,15.48969446,.0003016,51.6435,210.9735,29.0979,26.7806,0,U,25544,999,27016,.20054E-4,.654E-5,0
ISS (ZARYA),1998-067A,2021-02-18T10:36:49.041792,15.48969860,.0003016,51.6435,210.0478,29.7858,350.0620,0,U,25544,999,27019,.20054E-4,.654E-5,0
ISS (ZARYA),1998-067A,2021-02-18T14:08:31.240608,15.48973889,.0003088,51.6439,209.3206,29.7259,90.4857,0,U,25544,999,27021,.30493E-4,.1229E-4,0
ISS (ZARYA),1998-067A,2021-02-18T17:31:21.000288,15.48974654,.0003101,51.6438,208.6238,30.2592,155.9152,0,U,25544,999,27023,.31684E-4,.1295E-4,0
ISS (ZARYA),1998-067A,2021-02-18T21:47:33.501696,15.48977361,.0003087,51.6438,207.7445,31.0633,67.9237,0,U,25544,999,27026,.39477E-4,.1724E-4,0
ISS (ZARYA),1998-067A,2021-02-19T05:02:33.000288,15.48979307,.0003067,51.6440,206.2504,32.3315,312.2509,0,U,25544,999,27030,.41585E-4,.184E-4,0
ISS (ZARYA),1998-067A,2021-02-19T08:33:35.793792,15.48980511,.0003032,51.6441,205.5251,33.1814,49.2099,0,U,25544,999,27033,.43448E-4,.1943E-4,0
ISS (ZARYA),1998-067A,2021-02-19T21:17:09.336768,15.48985045,.0003123,51.6444,202.9022,33.5384,127.6558,0,U,25544,999,27041,.52052E-4,.2417E-4,0
ISS (ZARYA),1998-067A,2021-02-20T04:14:19.999968,15.48986710,.0003123,51.6444,201.4686,34.6062,303.1604,0,U,25544,999,27045,.52052E-4,.2418E-4,0
ISS (ZARYA),1998-067A,2021-02-20T10:57:57.443904,15.48985876,.0003231,51.6442,200.0830,37.1688,64.6381,0,U,25544,999,27050,.45271E-4,.2044E-4,0
ISS (ZARYA),1998-067A,2021-02-20T14:02:31.820064,15.48984245,.000324,51.6442,199.4498,35.0901,61.9346,0,U,25544,999,27052,.34732E-4,.1463E-4,0
ISS (ZARYA),1998-067A,2021-02-20T17:11:09.859776,15.48981567,.0002926,51.6445,198.8035,35.2307,72.7499,0,U,25544,999,27054,.16115E-4,.438E-5,0
ISS (ZARYA),1998-067A,2021-02-20T21:49:59.705184,15.48981579,.0002934,51.6441,197.8460,36.7252,71.7273,0,U,25544,999,27057,.13315E-4,.284E-5,0
ISS (ZARYA),1998-067A,2021-02-21T03:28:53.999616,15.48982401,.000297,51.6444,196.6815,36.6931,305.0197,0,U,25544,999,27060,.16628E-4,.466E-5,0
ISS (ZARYA),1998-067A,2021-02-21T05:22:31.705248,15.48985567,.0003151,51.6444,196.2894,36.3138,25.7171,0,U,25544,999,27062,.31212E-4,.1269E-4,0
ISS (ZARYA),1998-067A,2021-02-21T08:35:14.687232,15.48986150,.0003159,51.6443,195.6271,36.7935,52.0177,0,U,25544,999,27064,.31611E-4,.1291E-4,0
ISS (ZARYA),1998-067A,2021-02-21T13:14:56.999040,15.48985164,.0003033,51.6442,194.6666,39.7691,52.9018,0,U,25544,999,27067,.252E-4,.938E-5,0
ISS (ZARYA),1998-067A,2021-02-21T16:47:23.000064,15.48984675,.0002939,51.6444,193.9381,38.4657,157.3863,0,U,25544,999,27069,.20413E-4,.675E-5,0
ISS (ZARYA),1998-067A,2021-02-21T19:42:04.593600,15.48985706,.0002997,51.6441,193.3374,40.1332,112.6604,0,U,25544,999,27071,.24014E-4,.873E-5,0
ISS (ZARYA),1998-067A,2021-02-22T04:35:34.456128,15.48985920,.0002978,51.6443,191.5048,40.1127,19.9931,0,U,25544,999,27077,.20971E-4,.705E-5,0
ISS (ZARYA),1998-067A,2021-02-22T07:48:01.245024,15.48980644,.0002945,51.6404,190.8474,40.5248,45.3084,0,U,25544,999,27079,-.53826E-4,-.3412E-4,0
ISS (ZARYA),1998-067A,2021-02-22T09:07:15.639168,15.48982623,.0002839,51.6404,190.5754,40.9044,351.9869,0,U,25544,999,27080,-.24413E-4,-.1793E-4,0
ISS (ZARYA),1998-067A,2021-02-22T12:26:01.698144,15.48986950,.0002837,51.6419,189.8908,41.7871,41.3389,0,U,25544,999,27082,.22177E-4,.772E-5,0
ISS (ZARYA),1998-067A,2021-02-22T14:03:57.483072,15.48987105,.0002916,51.6431,189.5528,41.8661,60.7405,0,U,25544,999,27083,.22386E-4,.783E-5,0
ISS (ZARYA),1998-067A,2021-02-22T17:19:20.223840,15.48988675,.0002991,51.6429,188.8815,42.4368,97.2737,0,U,25544,999,27085,.26134E-4,.99E-5,0
ISS (ZARYA),1998-067A,2021-02-22T18:54:11.704608,15.48989455,.0002995,51.6429,188.5555,42.7953,104.4947,0,U,25544,999,27086,.28498E-4,.112E-4,0
ISS (ZARYA),1998-067A,2021-02-22T20:16:54.793632,15.48989942,.0003004,51.6429,188.2712,42.8726,64.9539,0,U,25544,999,27087,.29573E-4,.1179E-4,0
ISS (ZARYA),1998-067A,2021-02-23T10:02:31.011072,15.48993454,.0002862,51.6431,185.4356,47.2719,19.8043,0,U,25544,999,27096,.3464E-4,.1459E-4,0
ISS (ZARYA),1998-067A,2021-02-23T11:41:36.828384,15.48994628,.000288,51.6432,185.0953,45.9442,45.1392,0,U,25544,999,27097,.38117E-4,.165E-4,0
ISS (ZARYA),1998-067A,2021-02-23T14:57:37.250784,15.48997419,.0002942,51.6437,184.4219,44.4014,86.2249,0,U,25544,999,27099,.46084E-4,.209E-4,0
ISS (ZARYA),1998-067A,2021-02-23T16:34:01.126848,15.48998250,.000294,51.6441,184.0909,44.3171,99.8578,0,U,25544,999,27100,.47564E-4,.2171E-4,0
ISS (ZARYA),1998-067A,2021-02-23T16:51:26.000064,15.48998344,.0002939,51.6441,184.0312,44.4470,167.2102,0,U,25544,999,27100,.47677E-4,.2178E-4,0
ISS (ZARYA),1998-067A,2021-02-24T01:58:33.587616,15.49000718,.0002957,51.6441,182.1515,45.6507,126.1522,0,U,25544,999,27106,.49309E-4,.2268E-4,0
ISS (ZARYA),1998-067A,2021-02-24T04:36:34.314048,15.49001629,.0002935,51.6440,181.6089,47.3098,16.8001,0,U,25544,999,27108,.50882E-4,.2355E-4,0
ISS (ZARYA),1998-067A,2021-02-24T12:29:36.140352,15.49002796,.0002953,51.6437,179.9838,48.6926,48.4362,0,U,25544,999,27113,.49311E-4,.2268E-4,0
ISS (ZARYA),1998-067A,2021-02-24T14:22:46.000128,15.49003257,.0002956,51.6437,179.5949,48.9734,126.6744,0,U,25544,999,27114,.49485E-4,.2278E-4,0
ISS (ZARYA),1998-067A,2021-02-24T17:04:11.923104,15.49004174,.0003006,51.6435,179.0404,49.0568,32.1507,0,U,25544,999,27116,.51156E-4,.237E-4,0
ISS (ZARYA),1998-067A,2021-02-24T20:17:06.144000,15.49004814,.0002992,51.6435,178.3778,49.7362,58.9857,0,U,25544,999,27118,.50815E-4,.2351E-4,0
ISS (ZARYA),1998-067A,2021-02-25T03:49:24.330432,15.49006097,.0002977,51.6435,176.8237,50.3499,11.0763,0,U,25544,999,27123,.49322E-4,.2269E-4,0
ISS (ZARYA),1998-067A,2021-02-25T06:50:43.046016,15.49006695,.0002977,51.6435,176.2006,50.6961,353.3266,0,U,25544,999,27125,.49026E-4,.2253E-4,0
ISS (ZARYA),1998-067A,2021-02-25T11:41:54.860928,15.49007132,.0002951,51.6435,175.2002,51.4224,41.0071,0,U,25544,999,27128,.47032E-4,.2143E-4,0
ISS (ZARYA),1998-067A,2021-02-25T14:27:28.415808,15.49007129,.0002945,51.6435,174.6318,52.0711,321.9096,0,U,25544,999,27130,.45416E-4,.2054E-4,0
ISS (ZARYA),1998-067A,2021-02-25T19:29:17.805696,15.49007306,.0002958,51.6436,173.5953,52.5193,51.0460,0,U,25544,999,27133,.41675E-4,.1847E-4,0
ISS (ZARYA),1998-067A,2021-02-26T01:08:01.000320,15.49008108,.0002949,51.6437,172.4314,53.3435,282.7863,0,U,25544,999,27136,.40551E-4,.1785E-4,0
ISS (ZARYA),1998-067A,2021-02-26T07:38:06.541728,15.49009618,.0002958,51.6437,171.0913,53.8881,353.8817,0,U,25544,999,27141,.41087E-4,.1815E-4,0
ISS (ZARYA),1998-067A,2021-02-26T14:24:44.000064,15.49010673,.0002951,51.6438,169.6943,55.0306,128.4411,0,U,25544,999,27145,.40117E-4,.1762E-4,0
ISS (ZARYA),1998-067A,2021-02-26T17:22:06.891168,15.49011219,.0002951,51.6438,169.0847,55.4851,95.3550,0,U,25544,999,27147,.40117E-4,.1762E-4,0
ISS (ZARYA),1998-067A,2021-02-26T18:41:42.205344,15.49010860,.0003063,51.6439,168.8120,55.4059,43.8449,0,U,25544,999,27148,.37064E-4,.1593E-4,0
ISS (ZARYA),1998-067A,2021-02-27T01:12:42.810336,15.49011972,.0003063,51.6439,167.4683,56.4000,118.0481,0,U,25544,999,27152,.37064E-4,.1593E-4,0
ISS (ZARYA),1998-067A,2021-02-27T06:46:17.192352,15.49013727,.0003063,51.6444,166.3234,57.1754,329.9013,0,U,25544,999,27156,.38961E-4,.1698E-4,0
ISS (ZARYA),1998-067A,2021-02-27T08:39:33.569280,15.49014891,.0003077,51.6451,165.9342,55.8945,50.1274,0,U,25544,999,27157,.41832E-4,.1857E-4,0
ISS (ZARYA),1998-067A,2021-02-27T14:30:18.064800,15.49016549,.0003088,51.6459,164.7296,56.0030,329.1758,0,U,25544,999,27161,.44099E-4,.1982E-4,0
ISS (ZARYA),1998-067A,2021-02-27T16:33:38.707776,15.49017590,.0003111,51.6462,164.3062,56.2544,86.8956,0,U,25544,999,27162,.46635E-4,.2122E-4,0
ISS (ZARYA),1998-067A,2021-02-27T17:54:34.604640,15.49017901,.0003108,51.6462,164.0281,56.5499,40.2184,0,U,25544,999,27163,.4668E-4,.2124E-4,0
ISS (ZARYA),1998-067A,2021-02-28T01:11:55.000032,15.49019467,.0003108,51.6462,162.5253,57.6639,293.8414,0,U,25544,999,27167,.4668E-4,.2124E-4,0
ISS (ZARYA),1998-067A,2021-02-28T06:48:02.690208,15.49020065,.0003111,51.6463,161.3713,58.8163,155.2176,0,U,25544,999,27171,.45169E-4,.2041E-4,0
ISS (ZARYA),1998-067A,2021-02-28T09:28:18.020928,15.49019410,.0003166,51.6460,160.8209,59.9878,55.0476,0,U,25544,999,27173,.41726E-4,.1851E-4,0
ISS (ZARYA),1998-067A,2021-02-28T14:05:08.983392,15.49019682,.0003165,51.6460,159.8699,60.6110,47.2414,0,U,25544,999,27176,.40256E-4,.177E-4,0
ISS (ZARYA),1998-067A,2021-02-28T17:07:25.783104,15.49019519,.0003139,51.6463,159.2449,61.1030,33.1014,0,U,25544,999,27178,.36992E-4,.159E-4,0
ISS (ZARYA),1998-067A,2021-02-28T18:44:05.811648,15.49019794,.0003139,51.6463,158.9127,61.3492,47.4505,0,U,25544,999,27179,.36992E-4,.159E-4,0
ISS (ZARYA),1998-067A,2021-03-01T00:22:42.999744,15.49020755,.0003139,51.6463,157.7491,62.2118,278.7758,0,U,25544,999,27182,.36992E-4,.159E-4,0
ISS (ZARYA),1998-067A,2021-03-01T06:01:54.308928,15.49020707,.0003118,51.6463,156.5843,61.6776,153.6984,0,U,25544,999,27186,.33353E-4,.1389E-4,0
ISS (ZARYA),1998-067A,2021-03-01T08:40:04.708704,15.49020332,.0003083,51.6463,156.0408,62.1545,46.1573,0,U,25544,999,27188,.3081E-4,.1249E-4,0
ISS (ZARYA),1998-067A,2021-03-01T13:23:05.347392,15.49021001,.0003083,51.6463,155.0683,62.8763,62.1321,0,U,25544,999,27191,.3081E-4,.1249E-4,0
ISS (ZARYA),1998-067A,2021-03-01T16:36:02.378016,15.49020614,.0003137,51.6465,154.4064,63.5845,89.1253,0,U,25544,999,27193,.26807E-4,.1028E-4,0
ISS (ZARYA),1998-067A,2021-03-01T21:01:16.006944,15.49020837,.0003126,51.6466,153.4951,64.5650,35.9278,0,U,25544,999,27196,.25394E-4,.95E-5,0
ISS (ZARYA),1998-067A,2021-03-02T15:32:35.894688,15.49025843,.0003168,51.6461,149.6767,66.0406,20.9989,0,U,25544,999,27208,.33688E-4,.1408E-4,0
ISS (ZARYA),1998-067A,2021-03-02T17:08:38.793696,15.49026110,.0003168,51.6461,149.3466,66.3521,32.8864,0,U,25544,999,27209,.33714E-4,.1409E-4,0
ISS (ZARYA),1998-067A,2021-03-03T06:02:52.016352,15.49030434,.0003138,51.6465,146.6863,69.0757,150.3740,0,U,25544,999,27217,.40683E-4,.1794E-4,0
ISS (ZARYA),1998-067A,2021-03-03T12:02:59.999712,15.49032027,.0003155,51.6465,145.4491,68.7363,106.2776,0,U,25544,999,27221,.42599E-4,.19E-4,0
ISS (ZARYA),1998-067A,2021-03-03T16:21:37.048320,15.49033661,.0003174,51.6459,144.5602,68.6055,28.5887,0,U,25544,999,27224,.459E-4,.2082E-4,0
ISS (ZARYA),1998-067A,2021-03-03T23:35:56.000256,15.49035294,.0003177,51.6460,143.0679,69.7382,270.4920,0,U,25544,999,27228,.46294E-4,.2104E-4,0
ISS (ZARYA),1998-067A,2021-03-04T05:14:38.044032,15.49037909,.0003168,51.6458,141.9041,73.0316,139.7200,0,U,25544,999,27232,.51009E-4,.2365E-4,0
ISS (ZARYA),1998-067A,2021-03-04T06:07:25.309920,15.49037514,.0003252,51.6457,141.7242,73.2277,344.0810,0,U,25544,999,27233,.49123E-4,.2261E-4,0
ISS (ZARYA),1998-067A,2021-03-04T10:59:41.807328,15.49038303,.000319,51.6454,140.7197,73.6312,36.2849,0,U,25544,999,27236,.4862E-4,.2233E-4,0
ISS (ZARYA),1998-067A,2021-03-04T15:34:20.705664,15.49039888,.0003228,51.6453,139.7769,73.3524,20.8683,0,U,25544,999,27239,.50979E-4,.2363E-4,0
ISS (ZARYA),1998-067A,2021-03-05T05:15:02.115936,15.49042392,.0003228,51.6450,136.9566,75.4854,319.0380,0,U,25544,999,27248,.4886E-4,.2246E-4,0
ISS (ZARYA),1998-067A,2021-03-05T10:15:37.279584,15.49041732,.0003174,51.6456,135.9239,76.4438,42.8920,0,U,25544,999,27251,.43541E-4,.1953E-4,0
ISS (ZARYA),1998-067A,2021-03-05T12:12:06.999840,15.49042079,.0003215,51.6456,135.5268,74.2284,136.5418,0,U,25544,999,27252,.43706E-4,.1962E-4,0
ISS (ZARYA),1998-067A,2021-03-05T13:28:51.396672,15.49042364,.0003223,51.6455,135.2632,74.3345,73.8153,0,U,25544,999,27253,.43838E-4,.1969E-4,0
ISS (ZARYA),1998-067A,2021-03-05T15:06:08.985888,15.49042297,.0003279,51.6452,134.9297,75.7613,89.4147,0,U,25544,999,27254,.41472E-4,.1839E-4,0
ISS (ZARYA),1998-067A,2021-03-05T16:24:53.102016,15.49042172,.0003282,51.6452,134.6594,75.3737,34.9137,0,U,25544,999,27255,.39378E-4,.1723E-4,0
ISS (ZARYA),1998-067A,2021-03-05T22:57:05.285088,15.49042563,.0003331,51.6453,133.3127,75.3043,114.8301,0,U,25544,999,27259,.36457E-4,.1562E-4,0
ISS (ZARYA),1998-067A,2021-03-05T23:56:08.881728,15.49040060,.0003313,51.6444,133.1112,76.1846,342.8130,0,U,25544,999,27260,.16517E-4,.461E-5,0
ISS (ZARYA),1998-067A,2021-03-06T06:20:51.034848,15.49043115,.0003373,51.6450,131.7886,75.6705,34.1150,0,U,25544,999,27264,.32321E-4,.1333E-4,0
ISS (ZARYA),1998-067A,2021-03-06T12:40:17.491872,15.49044841,.0003367,51.6452,130.4843,76.3943,63.7898,0,U,25544,999,27268,.35967E-4,.1535E-4,0
ISS (ZARYA),1998-067A,2021-03-06T14:15:10.843200,15.49045139,.0003369,51.6452,130.1583,76.5848,71.3110,0,U,25544,999,27269,.36065E-4,.154E-4,0
ISS (ZARYA),1998-067A,2021-03-06T15:35:31.412832,15.49045538,.0003355,51.6451,129.8820,76.3569,22.8816,0,U,25544,999,27270,.36503E-4,.1564E-4,0
ISS (ZARYA),1998-067A,2021-03-06T22:05:27.460608,15.49046213,.000334,51.6446,128.5428,77.2213,93.0767,0,U,25544,999,27274,.35948E-4,.1534E-4,0
ISS (ZARYA),1998-067A,2021-03-07T00:46:07.863744,15.49046672,.0003346,51.6452,127.9902,77.5544,355.3812,0,U,25544,999,27276,.35088E-4,.1486E-4,0
ISS (ZARYA),1998-067A,2021-03-07T05:33:22.565952,15.49046922,.0003359,51.6448,127.0034,78.9164,27.1418,0,U,25544,999,27279,.33309E-4,.1388E-4,0
ISS (ZARYA),1998-067A,2021-03-07T13:27:28.994400,15.49048100,.0003364,51.6449,125.3745,80.0615,63.2444,0,U,25544,999,27284,.33383E-4,.1392E-4,0
ISS (ZARYA),1998-067A,2021-03-07T15:04:26.884416,15.49048400,.0003365,51.6449,125.0413,80.3323,78.7298,0,U,25544,999,27285,.33502E-4,.1399E-4,0
ISS (ZARYA),1998-067A,2021-03-07T22:06:11.000160,15.49048864,.0003384,51.6450,123.5923,80.6882,272.6699,0,U,25544,999,27289,.31604E-4,.1294E-4,0
ISS (ZARYA),1998-067A,2021-03-07T23:57:32.768352,15.49049044,.0003367,51.6449,123.2095,80.6848,344.2239,0,U,25544,999,27291,.3114E-4,.1269E-4,0
ISS (ZARYA),1998-067A,2021-03-08T10:58:58.266048,15.49048732,.0003412,51.6447,120.9371,83.2472,24.7920,0,U,25544,999,27298,.26396E-4,.1007E-4,0
ISS (ZARYA),1998-067A,2021-03-08T14:17:44.087424,15.49048307,.0003393,51.6447,120.2540,82.7386,75.5430,0,U,25544,999,27300,.22818E-4,.809E-5,0
ISS (ZARYA),1998-067A,2021-03-08T15:37:52.493664,15.49048391,.0003395,51.6447,119.9786,82.9416,25.8970,0,U,25544,999,27301,.22541E-4,.794E-5,0
ISS (ZARYA),1998-067A,2021-03-08T21:16:04.000224,15.49048759,.0003391,51.6448,118.8165,83.5674,255.8237,0,U,25544,999,27304,.21765E-4,.751E-5,0
ISS (ZARYA),1998-067A,2021-03-09T03:58:16.924224,15.49048011,.0003412,51.6447,117.4341,83.9703,14.0712,0,U,25544,999,27309,.17221E-4,.5E-5,0
ISS (ZARYA),1998-067A,2021-03-09T07:03:35.015328,15.49047505,.0003412,51.6448,116.7975,84.6055,11.5098,0,U,25544,999,27311,.14271E-4,.337E-5,0
ISS (ZARYA),1998-067A,2021-03-09T08:39:25.297344,15.49046973,.0003425,51.6448,116.4681,84.7314,22.7702,0,U,25544,999,27312,.12285E-4,.228E-5,0
ISS (ZARYA),1998-067A,2021-03-09T13:29:50.558208,15.49046527,.0003413,51.6449,115.4705,85.4027,67.5287,0,U,25544,999,27315,.93882E-5,.68E-6,0
ISS (ZARYA),1998-067A,2021-03-09T14:58:47.756640,15.49045032,.000345,51.6446,115.1680,86.1524,51.4832,0,U,25544,999,27316,.24588E-5,-.315E-5,0
ISS (ZARYA),1998-067A,2021-03-09T22:23:03.932160,15.49046239,.0003392,51.6451,113.6383,86.7768,332.4836,0,U,25544,999,27321,.69016E-5,-.7E-6,0
ISS (ZARYA),1998-067A,2021-03-10T04:46:52.251168,15.49046464,.0003379,51.6447,112.3195,88.1266,18.4465,0,U,25544,999,27325,.66738E-5,-.82E-6,0
ISS (ZARYA),1998-067A,2021-03-10T06:23:18.089376,15.49046456,.0003383,51.6448,111.9882,88.4351,31.8231,0,U,25544,999,27326,.64801E-5,-.93E-6,0
ISS (ZARYA),1998-067A,2021-03-10T14:15:19.914336,15.49047344,.0003527,51.6449,110.3677,87.5314,61.9275,0,U,25544,999,27331,.81121E-5,-.3E-7,0
ISS (ZARYA),1998-067A,2021-03-10T21:18:46.999872,15.49047423,.000351,51.6450,108.9126,89.0775,261.3297,0,U,25544,999,27335,.72666E-5,-.49E-6,0
ISS (ZARYA),1998-067A,2021-03-11T04:00:12.929184,15.49047647,.000351,51.6450,107.5331,90.1042,15.9229,0,U,25544,999,27340,.72666E-5,-.49E-6,0
ISS (ZARYA),1998-067A,2021-03-11T05:36:09.075168,15.49048081,.000349,51.6447,107.2049,91.8773,25.9186,0,U,25544,999,27341,.89566E-5,.44E-6,0
ISS (ZARYA),1998-067A,2021-03-11T13:31:44.766048,15.49049103,.0003537,51.6449,105.5716,92.5287,68.2826,0,U,25544,999,27346,.11604E-4,.19E-5,0
ISS (ZARYA),1998-067A,2021-03-11T22:24:22.104288,15.49050152,.000353,51.6446,103.7417,94.4093,330.4111,0,U,25544,999,27352,.13794E-4,.311E-5,0
ISS (ZARYA),1998-067A,2021-03-12T03:11:56.578272,15.49050793,.000355,51.6439,102.7530,93.5326,5.6929,0,U,25544,999,27355,.14939E-4,.374E-5,0
ISS (ZARYA),1998-067A,2021-03-12T06:14:16.883232,15.49054382,.0003293,51.6436,102.1278,95.8821,349.9516,0,U,25544,999,27357,.26328E-4,.1003E-4,0
ISS (ZARYA),1998-067A,2021-03-12T11:11:30.015168,15.49042685,.0003514,51.6443,101.1100,96.4511,61.1320,0,U,25544,999,27360,-.74312E-4,-.4549E-4,0
